sources,id,description,date,location,latitude,longitude,graphic,associations,time
"['src6077', 'src6078', 'src6079', 'src6080']",CIV0761,"[Graphic: multiple bodies] Seven people reported to be killed, and 34 wounded in Kharkiv.",04/03/2022,,49.947173,36.269924,TRUE,"['asc1', 'asc24']",00:00
"['src6081', 'src6082', 'src6083', 'src6084']",CIV0756,"[Graphic: bodies inc. children] Bodies of what appears to have been a four people, including a young child, recovered from grave near destroyed car.",04/12/2022,,50.472629,29.870457,TRUE,['asc26'],00:00
"['src6085', 'src6086']",CIV0764,Explosion in the yard of a church. Crater present.,04/04/2022,,49.830756,36.332503,FALSE,"['asc13', 'asc11']",00:00
"['src6087', 'src6088']",CIV0762,Residential building heavily damaged. ,04/09/2022,,50.025652,36.212824,FALSE,"['asc1', 'asc11']",00:00
['src6089'],CIV0753,CCTV of artillery attack on Kharkiv.,04/11/2022,,49.982886,36.359888,FALSE,"['asc5', 'asc19']",00:00
['src6090'],CIV0740,Civilians walking down the street impacted by apparent cluster munition.,04/11/2022,,50.005792,36.352268,FALSE,"['asc1', 'asc3', 'asc24']",00:00
"['src6091', 'src6092']",CIV0734,"[graphic: bodies] Six bodies in civilian clothes in a cellar or basement, reportedly shot in the head. ",04/11/2022,,50.642012,31.025423,TRUE,['asc28'],00:00
"['src6093', 'src6094']",CIV0736,CCTV of 9N210 or 9N235 submunitions impacting onto road,04/11/2022,,49.962274,36.121564,FALSE,"['asc1', 'asc24']",00:00
['src6095'],CIV0743,Children's hospital in Kharkiv damaged after shelling ,04/12/2022,,50.048564,36.186365,FALSE,"['asc5', 'asc11']",00:00
"['src6096', 'src6097']",CIV0733,Church damaged in attack - associated image shows what appears to be an ODAB 500 air-dropped bomb. ,04/10/2022,,49.830583,36.332256,FALSE,"['asc13', 'asc25']",00:00
"['src6098', 'src6099']",CIV0742,MLRS strike on residential area ,04/08/2022,,50.017216,36.206997,FALSE,"['asc1', 'asc19']",00:00
"['src6100', 'src6101']",CIV0737,Chernihiv water treatment plant suffered damage after shelling. ,04/06/2022,,51.453322,31.234181,FALSE,"['asc4', 'asc24']",00:00
"['src6102', 'src6103', 'src6104']",CIV0731,Tank of nitric acid reportedly destroyed in explosion. ,04/09/2022,,48.998518,38.402799,FALSE,"['asc4', 'asc11']",00:00
"['src6105', 'src6106', 'src6107']",CIV0730,Two people killed by cluster munition attack. ,04/03/2022,,49.948359,36.271999,TRUE,"['asc1', 'asc24']",00:00
"['src6108', 'src6109']",CIV0725,"[graphic: bodies, head] Several dead bodies, including one that has been decapitated.",04/06/2022,,50.532536,30.211774,TRUE,['asc11'],00:00
"['src6110', 'src6111', 'src6112', 'src6113', 'src6114', 'src6115', 'src6116', 'src6117', 'src6118', 'src6119', 'src6120', 'src6121', 'src6122', 'src6123', 'src6124', 'src6125', 'src6126', 'src6127', 'src6128', 'src6129', 'src6130', 'src6131']",CIV0722,"[graphic: bodies and injured people] Tochka strike on railway station, which was reportedly full of people. ",04/08/2022,,48.725499,37.54301,TRUE,[],00:00
['src6132'],CIV0706,Oil depot destroyed in strike,04/03/2022,,46.517713,30.71771,FALSE,"['asc4', 'asc18']",00:00
"['src6133', 'src6134']",CIV0702,"[graphic: bodies] Attack on what was reportedly a humanitarian aid distribution center, appears to be a school. ",04/06/2022,,47.780986,37.254019,TRUE,"['asc3', 'asc11']",00:00
['src6135'],CIV0700,Destruction to residential buildings ,04/06/2022,,47.594043,37.50044,FALSE,"['asc1', 'asc11']",00:00
"['src6136', 'src6136']",CIV0714,Cargo warhead lying on a street in a residential area in Mykolaiv,04/05/2022,,46.947634,32.036422,FALSE,"['asc1', 'asc24']",00:00
['src6137'],CIV0701,Damage to commercial areas ,04/06/2022,,50.566006,30.27042,FALSE,"['asc7', 'asc11']",00:00
['src6138'],CIV0713,Rocket motor impacted into parked car.,04/04/2022,,46.950482,32.021457,FALSE,"['asc1', 'asc24']",00:00
['src6139'],CIV0698,"Clip showing various locations with damage to highways, commercial, and residential areas. Large crater in highway visible.",04/05/2022,,50.545987,30.30598,FALSE,"['asc7', 'asc11']",00:00
"['src6140', 'src6141', 'src6142', 'src6143']",CIV0704,"Chemical facility struck, reportedly releasing large cloud of nitric acid.",04/05/2022,,48.997061,38.417091,FALSE,"['asc4', 'asc11']",00:00
['src6144'],CIV0712,CCTV of children's hospital being struck. ,04/04/2022,,46.940833,32.045167,FALSE,"['asc5', 'asc24']",00:00
['src6145'],CIV0699,Drone footage showing massive amounts of damage to residential area,04/06/2022,,50.640342,29.918593,FALSE,"['asc1', 'asc11']",00:00
['src6146'],CIV0697,Destruction to residential buildings ,04/05/2022,,50.640875,29.921221,FALSE,"['asc1', 'asc11']",00:00
['src6147'],CIV0707,CCTV of strike in a residential area.,04/06/2022,,48.94601,38.48646,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0711,Multiple launch rocket system launch.,04/04/2022,,46.942482,32.056008,FALSE,[],00:00
"['src6148', 'src6149', 'src6150']",CIV0705,"Reported ""Filtration camp"" used to process Ukrainians from Mariupol.",04/05/2022,,47.107446,37.938992,FALSE,"['asc8', 'asc11']",00:00
['src6151'],CIV0683,children's' hospital hit by strike ,04/05/2022,,46.940867,32.045577,FALSE,"['asc5', 'asc11']",00:00
['src6152'],CIV0691,Damage to buildings in Mariupol,04/05/2022,,47.091672,37.522939,FALSE,"['asc7', 'asc11']",00:00
['srcHidden'],CIV0696,"Woman detailing her husband's murder, with what is reportedly his body in the background",04/05/2022,,50.540382,30.228535,TRUE,['asc28'],00:00
['src6153'],CIV0692,Damage to residential buildings in Mariupol,04/05/2022,,47.120652,37.524971,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0690,Damage to residential buildings,04/05/2022,,47.093373,37.519187,FALSE,"['asc1', 'asc11']",00:00
['src6154'],CIV0693,Damage to residential buildings in Mariupol,04/05/2022,,47.09674,37.546067,FALSE,"['asc1', 'asc11']",00:00
['src6155'],CIV0688,"Area around an oncology hospital was attacked while MSF staff were visiting at approx 15.30. They reported seeing one dead body and several others injured while leaving. They also reported that a pediatric hospital, 300 meters a…",04/03/2022,,46.944675,32.046382,FALSE,"['asc5', 'asc24']",00:00
"['src3439', 'src6156', 'src3440', 'src3441']",CIV0684,[Graphic: bodies] Three dead in strike on Bucha.,04/05/2022,Bucha,50.544839,30.242023,TRUE,"['asc1', 'asc11']",00:00
"['src6157', 'src6158']",CIV0686,2 bodies in civilian vehicle on the side of a road,03/15/2022,Kyiv Region,50.626303,30.144393,TRUE,['asc28'],00:00
['src6159'],CIV0685,IED in stairway of residential building,04/05/2022,,50.549028,30.22535,FALSE,"['asc1', 'asc27']",00:00
"['src6160', 'src6161']",CIV0689,Shopping center hit by strike.,04/06/2022,,46.855478,32.014626,FALSE,"['asc7', 'asc11']",00:00
['src6162'],CIV0695,Buildings destroyed in Kyiv,04/05/2022,,50.643781,29.931894,FALSE,"['asc1', 'asc11']",00:00
['src6163'],CIV0694,"Damage to buildings in Mariupol, one reportedly a school",04/05/2022,,47.163118,37.613098,FALSE,"['asc3', 'asc11']",00:00
"['src6164', 'src6165', 'src6166', 'src6167', 'src6168', 'src6169', 'src6170', 'src6171']",CIV0673,"[graphic: blood] Shopping area hit by cluster munition strike. Multiple casualties evident in imagery. Reports that 9 were killed, 20 wounded. Impact marks consistent with submunition.",04/04/2022,,46.943111,32.055287,TRUE,"['asc7', 'asc24']",00:00
"['src6172', 'src6173', 'src6174', 'src6175', 'src6176']",CIV0663,122mm HE rocket barrage struck Gorky Park.,04/02/2022,,50.017505,36.240566,FALSE,"['asc1', 'asc19']",00:00
"['src6177', 'src6178', 'src6179', 'src6180']",CIV0674,Hospital hit by strike,04/04/2022,,46.858579,32.017163,FALSE,"['asc5', 'asc19']",00:00
['src6181'],CIV0645,"Men, one with with white recognition band tied around arm and leg, smash window to gain entrance to gas station. ",04/03/2022,,46.756268,33.380974,FALSE,"['asc7', 'asc11']",00:00
['src6182'],CIV0656,Unexploded 9N210 or 9N235 submunition.,04/01/2022,,50.022323,36.341602,FALSE,['asc24'],00:00
['src6183'],CIV0647,"Many destroyed vehicles on Bucha, Vorzel, Nemishajeve, Borodyanka section of highway.",04/04/2022,,50.543518,30.184839,FALSE,['asc11'],00:00
['src6184'],CIV0641,Troops dispersing protesters with tear gas and shots. ,04/03/2022,,46.816825,33.480501,FALSE,"['asc9', 'asc28']",00:00
"['src6185', 'src6186', 'src6187']",CIV0644,Destroyed vehicles on highway.,04/03/2022,Kharkiv,49.914003,36.481198,FALSE,['asc11'],00:00
['src6188'],CIV0642,TOS-1A thermobaric launch.,04/03/2022,,49.145944,37.243944,FALSE,['asc25'],00:00
"['src6189', 'src6190', 'src6191', 'src6192']",CIV0653,Cluster munition strike which killed and wounded multiple people. Vice documentary.,03/13/2022,,47.013208,31.997685,FALSE,"['asc1', 'asc24']",00:00
"['src6193', 'src6194']",CIV0640,[Graphic: grave] Mass grave of both civilians and reported troops. Grave has been in use since early March.,04/03/2022,,50.548252,30.205594,TRUE,"['asc13', 'asc11']",00:00
"['src6195', 'src6196', 'src6197', 'src6195', 'src6197']",CIV0639,"[Graphic: bodies visible] Reports of several atrocities in Bucha, including a recorded execution, and multiple people found in the basement of a dacha who have been tortured and executed.",04/02/2022,,50.542389,30.231772,TRUE,"['asc28', 'asc26']",00:00
['src6198'],CIV0633,Rocket motors and cluster munitions impacted in town. ,04/02/2022,,48.589358,37.991213,FALSE,['asc24'],00:00
"['src6199', 'src6200', 'src6201', 'src6202', 'src6203', 'src6204']",CIV0638,"[Graphic: bodies] Five bodies with hands tied behind their backs in a dark room, likely a cellar.",04/03/2022,,50.564258,30.212598,TRUE,['asc28'],00:00
['src6205'],CIV0631,Reportedly a missile impacting inside Russia from an easterly direction. ,04/01/2022,,50.401192,36.583518,FALSE,['asc14'],00:00
"['src6206', 'src6207']",CIV0634,Multiple bodies in civilian clothing along highway.,04/03/2022,,50.440149,30.148285,FALSE,"['asc7', 'asc11']",00:00
['src6208'],CIV0632,Demonstration against occupation violently dispersed.,04/02/2022,,47.499239,34.656428,FALSE,['asc11'],00:00
['src6209'],CIV0627,Strike on residential area.,04/01/2022,,47.099846,37.631403,FALSE,['asc1'],00:00
"['src6210', 'src6211', 'src6212']",CIV0622,TOS-1A thermobaric launch.,03/19/2022,,47.151676,37.731557,FALSE,['asc25'],00:00
['src6213'],CIV0621,School no. 30 hit by strike.,04/01/2022,,47.942185,37.699477,FALSE,"['asc3', 'asc11']",00:00
"['src6214', 'src6215', 'src6216', 'src6217']",CIV0624,Destroyed shops and what may be a ruptured gas pipeline.,03/31/2022,,50.038384,36.34799,FALSE,"['asc7', 'asc11']",00:00
"['src6218', 'src6219', 'src6220', 'src5809', 'src6221', 'src6222']",CIV0628,"[graphic: bodies] seven bodies in civilian clothes killed, at least two with hands tied behind their backs. Russian army ration packs & ammunitions container present at the site.",04/02/2022,,50.533674,30.210082,TRUE,"['asc1', 'asc28']",00:00
"['src6223', 'src6224', 'src6225', 'src6226', 'src6227', 'src6228', 'src6229', 'src6230', 'src6231', 'src6232', 'src6233', 'src6234', 'src6235', 'src6236', 'src6237', 'src6238', 'src6239', 'src6240', 'src6241', 'src6196', 'src6242', 'src6243']",CIV0629,"At least 20 bodies lying along a residential street, at least one with hands tied behind their back. The Mayor [source 4] claimed they had been shot in the back of the head.",04/02/2022,,50.541821,30.230077,TRUE,"['asc1', 'asc11']",00:00
['src6244'],CIV0625,Large number of cows killed at Agromol dairy farm.,03/31/2022,,50.079348,36.620029,FALSE,"['asc7', 'asc11']",00:00
['src6245'],CIV0626,Oil depot in Belgorod attacked by helicopters.,04/01/2022,,50.596761,36.666081,FALSE,"['asc4', 'asc17']",00:00
['src6187'],CIV0623,"[Graphic: body] Multiple destroyed civilian cars, at least one body lying in the road.",03/31/2022,,49.913822,36.481405,TRUE,['asc11'],00:00
['src6246'],CIV0613,Damage to residential buildings. ,03/29/2022,,47.127737,37.676387,FALSE,"['asc1', 'asc11']",00:00
"['src6247', 'src6248']",CIV0620,Strikes on residential areas.,03/25/2022,,47.944612,37.677558,FALSE,"['asc1', 'asc11']",00:00
"['src6249', 'src6250']",CIV0615,Drivers navigating landmines placed on a highway.,03/30/2022,,50.692631,29.752402,FALSE,['asc27'],00:00
['src6251'],CIV0614,Damage to what appears to be a hospital. ,03/30/2022,,50.474927,34.922639,FALSE,"['asc5', 'asc11']",00:00
['src6252'],CIV0619,What appear to be artillery impact craters,03/23/2022,,48.019791,37.809833,FALSE,"['asc1', 'asc11']",00:00
['src6253'],CIV0598,Vifania church destroyed,03/30/2022,,47.145087,37.618657,FALSE,"['asc13', 'asc11']",00:00
"['src6254', 'src6255']",CIV0599,Report that a food warehouse has been destroyed.,03/30/2022,,50.532706,30.901733,FALSE,"['asc7', 'asc11']",00:00
['src6256'],CIV0597,"Damage to a residential area, near a school ",03/29/2022,,50.041429,36.358598,FALSE,"['asc1', 'asc11']",00:00
['src6257'],CIV0595,"Burnt apartment block, reportedly the aftermath of a shelling. ",03/29/2022,,47.114975,37.52685,FALSE,"['asc1', 'asc11']",00:00
['src6258'],CIV0584,Destruction of the town of Trostyanets,03/29/2022,,50.473538,34.958572,FALSE,['asc1'],00:00
"['src6259', 'src6260', 'src6261', 'src6262', 'src6263', 'src6264']",CIV0592,"[Graphic: Body visible] Destruction to buildings, one reportedly a hospital.",03/26/2022,Izyum,49.191468,37.278937,TRUE,"['asc5', 'asc11']",00:00
['src6265'],CIV0585,Destruction to buildings in a civilian area ,03/29/2022,,51.494514,31.295028,FALSE,['asc7'],00:00
['src6266'],CIV0589,Destruction of what appear to be residential buildings.,03/24/2022,,50.276541,35.976262,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0583,Graphic video of two bodies with bicycles next to them on a road,03/29/2022,,49.03886,38.373027,TRUE,[],00:00
['src6267'],CIV0593,"Destruction to what was reportedly an ""architectural monument"" and the Zalopanskaya fire department.",03/29/2022,,49.97266,36.229382,FALSE,"['asc10', 'asc11']",00:00
['src6268'],CIV0588,Destruction to residential buildings ,03/30/2022,,48.862286,38.489438,FALSE,"['asc1', 'asc11']",00:00
"['src6269', 'src6270', 'src6271', 'src6272']",CIV0587,ICRC with Red Cross painted on roof was attacked. ICRC stated that no ICRC staff had been present since 15th March.,03/30/2022,,47.098881,37.567921,FALSE,"['asc5', 'asc11']",00:00
['src6273'],CIV0594,"Apartment block on fire, reportedly the aftermath of shelling.",03/29/2022,,47.106287,37.64267,FALSE,"['asc1', 'asc11']",00:00
"['src6274', 'src6275', 'src6276', 'src6277', 'src6278', 'src6279', 'src6280', 'src6281', 'src6282']",CIV0591,Residential building heavily damaged. ,03/30/2022,,47.950209,37.7024,FALSE,"['asc1', 'asc11']",00:00
"['src6283', 'src6283', 'src6284', 'src6285', 'src6286', 'src6287']",CIV0596,Heavily damaged residential apartment block.,03/30/2022,,48.862306,38.489336,FALSE,"['asc1', 'asc11']",00:00
"['src6288', 'src6289']",CIV0590,Destroyed buildings and the presence of graves.,03/26/2022,Izyum,49.188356,37.278143,FALSE,"['asc1', 'asc11']",00:00
['src6290'],CIV0571,Unexploded 9N210 or 9N235 submunition and cargo warhead recovered.,03/28/2022,,50.022507,36.372608,FALSE,"['asc1', 'asc24']",00:00
"['src6291', 'src6292', 'src6293', 'src6294', 'src6295', 'src6296', 'src6297', 'src6298']",CIV0561,Building of the Mykolaiv regional administration destroyed in strike. 12 people reported to have been killed.,03/29/2022,,46.974725,31.997233,FALSE,"['asc9', 'asc18']",00:00
"['src6299', 'src6300']",CIV0562,Strike on oil depot.,03/26/2022,,49.860144,24.0561,FALSE,"['asc4', 'asc11']",00:00
['src6301'],CIV0559,Drone footage of what is reported to be a TOS-1A thermobaric Multiple Launch Rocket System impacting in a residential area.,03/26/2022,,49.126199,37.295855,FALSE,"['asc1', 'asc25']",00:00
"['src6302', 'src6303', 'src6304', 'src6305', 'src6306', 'src6307', 'src6308']",CIV0557,What appears to have been a incendiary weapon strike on the Donetsk Water Filtration plant.,03/25/2022,,48.132477,37.80479,FALSE,['asc22'],00:00
['src6309'],CIV0556,Cargo warhead and one person lying on the ground. Strike appears to be immediately next to Hospital No. 1. There were reported to have been 4 fatalities and several wounded. ,03/25/2022,,49.928195,36.257095,FALSE,"['asc5', 'asc24']",00:00
"['src6310', 'src6311']",CIV0550,"Use of Incendiaries, possibly thermite.",03/12/2022,,48.643837,38.403996,FALSE,['asc22'],00:00
"['src6312', 'src6313', 'src6314']",CIV0549,A mental health facility was allegedly struck by artillery. ,03/11/2022,,49.169613,37.45455,FALSE,"['asc5', 'asc11']",00:00
['src6315'],CIV0547,Kharkiv National University of Civil Engineering and Architecture damaged by strike.,03/24/2022,,50.000366,36.234899,FALSE,['asc11'],00:00
"['src6316', 'src6317', 'src6318', 'src6319', 'src6320']",CIV0541,Reported destruction of the Kuyindzhi gallery in Mariupol.,03/21/2022,Mariupol,47.093514,37.550768,FALSE,"['asc10', 'asc11']",00:00
['src6321'],CIV0542,9M54-series guided cluster missile recovered from residential area. ,03/24/2022,Mykolaiv,46.949236,32.034014,FALSE,"['asc1', 'asc24']",00:00
['src6322'],CIV0548,The church of the blessed matron of Moscow reportedly damaged by shelling. ,03/24/2022,,49.02044,38.362788,FALSE,"['asc13', 'asc11']",00:00
['src6323'],CIV0528,"[graphic: blurred bodies]. What appear to be multiple bodies and damage to an area, reportedly after a strike. ",03/18/2022,,47.949748,37.69255,TRUE,"['asc1', 'asc11']",00:00
['src6324'],CIV0534,Collapsed residential building. ,03/24/2022,Izium (Kharkiv region),49.197367,37.278294,FALSE,"['asc1', 'asc11']",00:00
"['src6325', 'src6326', 'src6327', 'src6328', 'src6329', 'src6330', 'src6331', 'src6332']",CIV0533,"A queue of people, reportedly waiting for humanitarian aid, hit by what appears to have been a rocket motor. Fragments of a rocket are visible in source 2. Small crater visible. Cargo warhead and another rocket motor recovered f…",03/24/2022,,50.0067,36.315693,TRUE,"['asc7', 'asc24']",00:00
['src6333'],CIV0527,Hospitals reportedly damaged by shelling. Craters visible. ,03/18/2022,Donetsk,47.946165,37.697994,FALSE,"['asc5', 'asc11']",00:00
